EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,año_x,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,año_y,JobInvolvement,PerformanceRating,año_x,Unnamed: 0,Attrition,retirementType,resignationReason,año_y
1410,3.0,3.0,3.0,2015,42,Non-Travel,Research & Development,1,1,Technical Degree,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11.0,2,5,0,2,2015,3,3,2015,,,,,
1411,4.0,3.0,3.0,2015,38,Travel_Rarely,Sales,8,2,Marketing,Male,5,Research Scientist,Married,49300,9.0,14,0,14.0,0,1,0,0,2015,3,3,2015,,,,,
1412,4.0,4.0,1.0,2015,38,Travel_Rarely,Human Resources,25,1,Human Resources,Female,1,Manufacturing Director,Married,78470,3.0,14,1,9.0,3,7,1,7,2015,4,3,2015,,,,,
1413,3.0,1.0,3.0,2015,27,Travel_Frequently,Research & Development,13,4,Medical,Male,1,Manager,Married,44010,5.0,13,0,6.0,4,2,2,0,2015,2,3,2015,,,,,
1414,4.0,4.0,3.0,2015,49,Non-Travel,Research & Development,23,1,Other,Female,2,Sales Executive,Divorced,92410,1.0,19,1,7.0,5,7,1,7,2015,3,3,2015,,,,,
1415,4.0,3.0,4.0,2015,34,Travel_Frequently,Research & Development,7,2,Medical,Male,4,Sales Representative,Divorced,29740,1.0,23,0,5.0,2,5,2,0,2015,3,4,2015,,,,,
1416,3.0,4.0,4.0,2015,40,Travel_Rarely,Research & Development,23,3,Medical,Female,1,Laboratory Technician,Married,45020,8.0,12,2,15.0,0,7,3,7,2015,2,3,2015,,,,,
1417,2.0,1.0,3.0,2015,38,Travel_Rarely,Sales,6,4,Life Sciences,Female,3,Research Scientist,Married,107480,7.0,15,0,17.0,3,1,0,0,2015,3,3,2015,226.0,Yes,Resignation,Others,2016
1418,2.0,4.0,2.0,2015,29,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Married,15550,1.0,19,2,10.0,2,10,1,9,2015,3,3,2015,227.0,Yes,Resignation,Stress,2016
1419,4.0,2.0,2.0,2015,22,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Healthcare Representative,Divorced,129360,1.0,11,2,4.0,3,4,2,2,2015,3,3,2015,,,,,
1420,2.0,4.0,3.0,2015,36,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,2,Laboratory Technician,Single,23050,1.0,17,0,8.0,3,8,1,7,2015,3,3,2015,,,,,
1421,4.0,4.0,1.0,2015,40,Non-Travel,Research & Development,28,2,Life Sciences,Male,1,Manufacturing Director,Married,167040,9.0,22,0,5.0,2,3,0,2,2015,4,4,2015,,,,,
1422,4.0,1.0,3.0,2015,46,Travel_Rarely,Research & Development,25,1,Medical,Male,5,Research Scientist,Divorced,34330,7.0,18,0,17.0,3,4,0,3,2015,3,3,2015,,,,,
1423,4.0,4.0,2.0,2015,32,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,34770,1.0,11,0,14.0,2,14,9,8,2015,4,3,2015,228.0,Yes,Resignation,Stress,2016
1424,3.0,3.0,3.0,2015,30,Non-Travel,Research & Development,17,4,Life Sciences,Male,2,Healthcare Representative,Single,64300,1.0,12,1,12.0,2,11,5,8,2015,2,3,2015,,,,,
1425,4.0,3.0,3.0,2015,27,Travel_Frequently,Research & Development,18,2,Medical,Female,1,Laboratory Technician,Single,65160,1.0,19,1,7.0,4,7,0,7,2015,3,3,2015,,,,,
1426,2.0,2.0,1.0,2015,51,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Manufacturing Director,Married,39070,5.0,13,0,16.0,2,10,4,7,2015,3,3,2015,,,,,
1427,4.0,1.0,3.0,2015,30,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,55620,5.0,13,0,8.0,3,5,0,4,2015,2,3,2015,229.0,Yes,Resignation,Salary,2016
1428,4.0,4.0,3.0,2015,41,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Human Resources,Single,68830,3.0,19,2,16.0,3,1,0,0,2015,2,3,2015,,,,,
1429,3.0,1.0,2.0,2015,30,Travel_Frequently,Sales,3,2,Medical,Male,2,Healthcare Representative,Single,28620,5.0,14,0,9.0,2,6,0,1,2015,2,3,2015,230.0,Yes,Resignation,Stress,2016
1430,3.0,3.0,2.0,2015,29,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,49780,0.0,13,0,7.0,3,6,1,5,2015,2,3,2015,231.0,Yes,Resignation,Others,2016
1431,4.0,4.0,3.0,2015,45,Non-Travel,Research & Development,2,3,Medical,Female,2,Research Scientist,Single,103680,6.0,12,2,23.0,2,19,12,8,2015,3,3,2015,,,,,
1432,4.0,1.0,3.0,2015,54,Travel_Rarely,Sales,8,2,Marketing,Female,2,Laboratory Technician,Married,61340,2.0,19,0,16.0,2,6,0,5,2015,2,3,2015,,,,,
1433,4.0,2.0,4.0,2015,36,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,1,Healthcare Representative,Single,67350,8.0,25,2,16.0,3,13,3,7,2015,2,4,2015,,,,,
1434,3.0,2.0,3.0,2015,33,Travel_Rarely,Sales,9,1,Other,Female,3,Sales Executive,Married,32950,6.0,22,2,7.0,2,3,1,1,2015,3,4,2015,,,,,
1435,2.0,4.0,3.0,2015,37,Travel_Frequently,Sales,2,4,Life Sciences,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10.0,5,10,0,7,2015,3,3,2015,,,,,
1436,1.0,3.0,2.0,2015,38,Travel_Rarely,Research & Development,1,2,Medical,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17.0,4,16,5,13,2015,3,3,2015,,,,,
1437,3.0,3.0,3.0,2015,31,Non-Travel,Sales,4,1,Medical,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4,2015,2,3,2015,,,,,
1438,3.0,4.0,3.0,2015,59,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0,2015,3,3,2015,,,,,
1439,1.0,4.0,3.0,2015,37,Travel_Frequently,Sales,2,3,Marketing,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8,2015,3,3,2015,,,,,
1440,2.0,4.0,3.0,2015,29,Travel_Frequently,Sales,15,4,Medical,Female,1,Sales Executive,Married,49680,1.0,19,3,11.0,4,11,4,1,2015,3,3,2015,,,,,
1441,3.0,3.0,4.0,2015,35,Travel_Frequently,Research & Development,19,3,Life Sciences,Female,1,Sales Executive,Single,21450,1.0,13,0,10.0,6,10,0,8,2015,2,3,2015,,,,,
1442,3.0,4.0,2.0,2015,29,Travel_Rarely,Research & Development,7,1,Life Sciences,Female,1,Research Scientist,Single,21800,1.0,21,0,4.0,2,4,0,1,2015,3,4,2015,232.0,Yes,Resignation,Others,2016
1443,3.0,4.0,2.0,2015,52,Travel_Rarely,Research & Development,1,2,Medical,Female,4,Manager,Single,83460,7.0,14,0,6.0,5,2,2,2,2015,3,3,2015,,,,,
1444,3.0,4.0,3.0,2015,42,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Sales Executive,Married,34450,1.0,11,2,22.0,2,22,11,15,2015,3,3,2015,,,,,
1445,2.0,3.0,2.0,2015,59,Travel_Rarely,Research & Development,4,4,Technical Degree,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7.0,3,2,2,2,2015,4,3,2015,,,,,
1446,4.0,4.0,2.0,2015,50,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,2,Sales Executive,Divorced,62940,3.0,23,1,32.0,2,7,0,6,2015,4,4,2015,,,,,
1447,3.0,4.0,1.0,2015,33,Travel_Rarely,Sales,11,4,Marketing,Male,1,Research Scientist,Married,71400,5.0,21,0,8.0,2,5,0,4,2015,2,4,2015,233.0,Yes,Resignation,Salary,2016
1448,4.0,4.0,3.0,2015,43,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Married,29320,5.0,24,0,22.0,3,17,1,9,2015,3,4,2015,,,,,
1449,1.0,1.0,4.0,2015,33,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Manager,Married,51470,7.0,11,0,13.0,2,9,1,7,2015,3,3,2015,234.0,Yes,Resignation,Others,2016
1450,1.0,3.0,4.0,2015,52,Non-Travel,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,45070,1.0,14,0,33.0,3,33,15,12,2015,2,3,2015,,,,,
1451,3.0,2.0,3.0,2015,32,Travel_Rarely,Human Resources,13,4,Life Sciences,Female,3,Manufacturing Director,Married,85640,2.0,16,1,6.0,2,4,1,2,2015,2,3,2015,,,,,
1452,4.0,3.0,1.0,2015,32,Travel_Rarely,Sales,23,1,Life Sciences,Male,3,Healthcare Representative,Single,24680,0.0,11,0,4.0,2,3,1,2,2015,3,3,2015,235.0,Yes,Resignation,Salary,2016
1453,3.0,3.0,3.0,2015,39,Travel_Rarely,Sales,26,4,Life Sciences,Male,2,Research Director,Divorced,81610,7.0,12,1,7.0,2,3,1,2,2015,4,3,2015,,,,,
1454,3.0,4.0,3.0,2015,32,Non-Travel,Sales,2,4,Marketing,Male,4,Research Scientist,Married,21090,0.0,13,1,4.0,3,3,2,2,2015,2,3,2015,,,,,
1455,3.0,1.0,2.0,2015,41,Travel_Rarely,Sales,29,3,Life Sciences,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17.0,3,1,0,0,2015,2,3,2015,,,,,
1456,1.0,4.0,3.0,2015,40,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9.0,4,9,4,7,2015,2,3,2015,,,,,
1457,3.0,4.0,3.0,2015,45,Travel_Rarely,Research & Development,18,1,Life Sciences,Female,2,Sales Representative,Married,58110,0.0,14,0,25.0,4,24,1,7,2015,2,3,2015,,,,,
1458,2.0,3.0,3.0,2015,31,Travel_Frequently,Research & Development,7,4,Medical,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9.0,3,2,2,2,2015,4,3,2015,,,,,
1459,3.0,4.0,2.0,2015,33,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Married,27660,1.0,12,1,2.0,2,2,0,2,2015,3,3,2015,,,,,
1460,4.0,1.0,3.0,2015,34,Travel_Rarely,Research & Development,26,3,Other,Female,1,Sales Executive,Married,190380,6.0,13,0,13.0,3,11,5,9,2015,2,3,2015,,,,,
1461,3.0,1.0,2.0,2015,37,Travel_Rarely,Research & Development,22,5,Medical,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17.0,3,3,0,2,2015,3,3,2015,,,,,
1462,1.0,3.0,3.0,2015,45,Travel_Frequently,Sales,21,1,Marketing,Male,3,Research Scientist,Married,22890,4.0,13,0,9.0,3,3,0,2,2015,2,3,2015,,,,,
1463,1.0,3.0,3.0,2015,37,Travel_Frequently,Sales,2,3,Marketing,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17.0,2,1,0,0,2015,3,3,2015,236.0,Yes,Resignation,Salary,2016
1464,3.0,3.0,3.0,2015,39,Travel_Frequently,Research & Development,22,3,Medical,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20.0,2,19,11,8,2015,3,3,2015,,,,,
1465,3.0,4.0,3.0,2015,29,Travel_Rarely,Sales,4,3,Other,Female,2,Human Resources,Single,35390,1.0,18,0,6.0,2,6,1,5,2015,2,3,2015,,,,,
1466,4.0,1.0,3.0,2015,42,Travel_Rarely,Research & Development,5,4,Medical,Female,1,Research Scientist,Single,60290,3.0,17,1,10.0,5,3,0,2,2015,3,3,2015,,,,,
1467,4.0,4.0,3.0,2015,29,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,26790,2.0,15,0,10.0,2,3,0,2,2015,2,3,2015,,,,,
1468,1.0,3.0,3.0,2015,25,Travel_Rarely,Research & Development,25,2,Life Sciences,Male,2,Sales Executive,Married,37020,0.0,20,0,5.0,4,4,1,2,2015,3,4,2015,,,,,
1469,4.0,3.0,3.0,2015,42,Travel_Rarely,Sales,18,2,Medical,Male,1,Laboratory Technician,Divorced,23980,0.0,14,1,10.0,2,9,7,8,2015,2,3,2015,,,,,
1470,1.0,3.0,3.0,2015,40,Travel_Rarely,Research & Development,28,3,Medical,Male,2,Laboratory Technician,Divorced,54680,0.0,12,0,22.0,6,21,3,9,2015,4,3,2015,,,,,
1471,3.0,4.0,3.0,2015,51,Travel_Rarely,Sales,6,2,Life Sciences,Female,1,Healthcare Representative,Married,131160,1.0,11,0,1.0,6,1,0,0,2015,3,3,2015,,,,,
1472,3.0,2.0,4.0,2015,31,Travel_Frequently,Research & Development,10,1,Life Sciences,Female,1,Research Scientist,Single,41890,0.0,23,1,6.0,3,5,1,4,2015,2,4,2015,237.0,Yes,Fired,desconocido,2016
1473,2.0,2.0,1.0,2015,32,Travel_Frequently,Research & Development,17,4,Other,Male,4,Sales Executive,Married,193280,1.0,15,3,5.0,2,5,0,3,2015,3,3,2015,,,,,
1474,4.0,4.0,3.0,2015,38,Non-Travel,Research & Development,2,5,Life Sciences,Male,3,Human Resources,Married,83210,3.0,11,3,13.0,5,8,7,5,2015,2,3,2015,,,,,
1475,4.0,1.0,3.0,2015,32,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,23420,4.0,12,2,9.0,2,6,0,4,2015,3,3,2015,,,,,
1476,3.0,2.0,2.0,2015,46,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,4,Research Director,Married,40710,3.0,13,0,28.0,5,7,7,7,2015,3,3,2015,,,,,
1477,3.0,3.0,1.0,2015,28,Travel_Rarely,Research & Development,11,2,Medical,Male,2,Sales Executive,Single,58130,2.0,20,1,5.0,2,0,0,0,2015,3,4,2015,238.0,Yes,Resignation,Salary,2016
1478,1.0,2.0,3.0,2015,29,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Sales Executive,Married,31430,2.0,22,3,10.0,2,0,0,0,2015,3,4,2015,,,,,
1479,2.0,4.0,3.0,2015,31,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Laboratory Technician,Married,20440,0.0,21,0,10.0,2,9,7,8,2015,3,4,2015,,,,,
1480,2.0,1.0,3.0,2015,25,Non-Travel,Research & Development,7,4,Medical,Female,4,Laboratory Technician,Divorced,134640,1.0,13,1,6.0,2,6,1,5,2015,3,3,2015,,,,,
1481,3.0,4.0,3.0,2015,45,Travel_Rarely,Research & Development,17,2,Medical,Male,2,Laboratory Technician,Married,79910,0.0,13,2,21.0,2,20,4,10,2015,2,3,2015,,,,,
1482,4.0,4.0,3.0,2015,36,Travel_Rarely,Research & Development,28,1,Life Sciences,Male,1,Laboratory Technician,Married,33770,0.0,12,2,16.0,2,15,10,11,2015,3,3,2015,,,,,
1483,4.0,1.0,3.0,2015,55,Travel_Rarely,Research & Development,14,4,Life Sciences,Female,1,Sales Executive,Single,55380,0.0,17,0,37.0,2,36,4,13,2015,3,3,2015,,,,,
1484,1.0,2.0,2.0,2015,47,Non-Travel,Research & Development,1,1,Medical,Male,1,Research Scientist,Married,57620,1.0,11,2,10.0,4,10,9,9,2015,2,3,2015,239.0,Yes,Resignation,Salary,2016
1485,4.0,4.0,2.0,2015,28,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Manufacturing Director,Married,25920,1.0,14,0,5.0,2,5,0,4,2015,3,3,2015,,,,,
1486,3.0,4.0,4.0,2015,37,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Married,53460,4.0,11,0,7.0,2,5,0,1,2015,3,3,2015,,,,,
1487,4.0,3.0,4.0,2015,21,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,1,Laboratory Technician,Single,42130,1.0,12,3,3.0,3,3,1,0,2015,2,3,2015,,,,,
1488,1.0,4.0,3.0,2015,37,Non-Travel,Research & Development,1,3,Medical,Male,2,Sales Executive,Divorced,41270,2.0,13,1,15.0,2,5,0,2,2015,3,3,2015,,,,,
1489,2.0,2.0,2.0,2015,35,Travel_Rarely,Sales,7,4,Life Sciences,Male,1,Sales Representative,Divorced,24380,7.0,16,0,10.0,5,7,6,2,2015,2,3,2015,,,,,
1490,1.0,1.0,3.0,2015,38,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,1,Manager,Divorced,68700,1.0,11,1,8.0,5,8,7,7,2015,3,3,2015,,,,,
1491,3.0,2.0,1.0,2015,26,Travel_Frequently,Research & Development,1,4,Other,Male,2,Laboratory Technician,Divorced,104470,1.0,18,0,6.0,3,6,1,4,2015,3,3,2015,,,,,
1492,1.0,2.0,2.0,2015,50,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Research Scientist,Divorced,96670,3.0,23,0,28.0,2,10,1,6,2015,2,4,2015,,,,,
1493,3.0,3.0,2.0,2015,53,Travel_Rarely,Research & Development,11,4,Life Sciences,Female,2,Research Scientist,Married,21480,3.0,11,0,21.0,2,5,1,3,2015,3,3,2015,,,,,
1494,2.0,3.0,3.0,2015,42,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Manufacturing Director,Married,89260,1.0,14,0,20.0,4,20,11,6,2015,1,3,2015,,,,,
1495,2.0,4.0,2.0,2015,29,Travel_Frequently,Research & Development,16,4,Medical,Male,1,Laboratory Technician,Single,65130,1.0,11,1,10.0,2,10,0,9,2015,3,3,2015,,,,,
1496,2.0,4.0,3.0,2015,55,Travel_Rarely,Research & Development,1,4,Other,Female,1,Research Scientist,Married,67990,3.0,11,0,12.0,2,10,0,8,2015,3,3,2015,,,,,
1497,1.0,1.0,3.0,2015,26,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,1,Manager,Married,162910,1.0,22,0,5.0,3,5,3,3,2015,3,4,2015,,,,,
1498,4.0,4.0,3.0,2015,37,Travel_Rarely,Sales,5,1,Marketing,Male,1,Research Scientist,Single,27050,1.0,11,0,17.0,2,17,5,7,2015,3,3,2015,,,,,
1499,4.0,3.0,1.0,2015,44,Travel_Frequently,Research & Development,1,2,Medical,Male,2,Research Scientist,Divorced,103330,3.0,14,1,19.0,2,1,0,0,2015,2,3,2015,240.0,Yes,Resignation,Others,2016
1500,4.0,4.0,3.0,2015,38,Travel_Rarely,Sales,2,3,Marketing,Female,1,Manager,Divorced,44480,9.0,12,0,10.0,3,2,1,2,2015,2,3,2015,,,,,
1501,1.0,2.0,3.0,2015,26,Travel_Rarely,Research & Development,4,3,Medical,Male,3,Research Scientist,Divorced,68540,2.0,11,0,5.0,5,3,0,2,2015,2,3,2015,241.0,Yes,Resignation,Others,2016
1502,4.0,4.0,3.0,2015,28,Travel_Rarely,Research & Development,7,3,Other,Male,1,Human Resources,Single,96370,1.0,13,0,5.0,6,5,0,2,2015,2,3,2015,,,,,
1503,3.0,1.0,3.0,2015,49,Travel_Frequently,Research & Development,1,1,Medical,Female,2,Research Scientist,Single,35910,9.0,13,0,22.0,2,3,1,2,2015,3,3,2015,,,,,
1504,3.0,2.0,3.0,2015,36,Travel_Rarely,Sales,5,3,Technical Degree,Male,3,Sales Executive,Single,54050,4.0,14,0,10.0,2,8,7,7,2015,3,3,2015,,,,,
1505,4.0,2.0,2.0,2015,31,Travel_Frequently,Research & Development,9,4,Medical,Male,1,Sales Executive,Divorced,46840,1.0,16,1,2.0,4,2,2,2,2015,3,3,2015,,,,,
1506,4.0,4.0,3.0,2015,26,Travel_Rarely,Research & Development,8,3,Medical,Male,2,Manager,Single,157870,1.0,12,2,8.0,5,8,7,4,2015,3,3,2015,242.0,Yes,Resignation,Stress,2016
1507,2.0,4.0,2.0,2015,37,Travel_Frequently,Sales,9,1,Marketing,Male,1,Laboratory Technician,Married,15140,1.0,14,0,4.0,3,4,1,2,2015,3,3,2015,,,,,
1508,3.0,2.0,4.0,2015,42,Travel_Frequently,Sales,2,2,Marketing,Male,3,Research Director,Married,29560,5.0,13,0,23.0,2,20,4,8,2015,3,3,2015,,,,,
1509,3.0,3.0,3.0,2015,18,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Sales Executive,Single,23350,1.0,14,2,0.0,3,0,0,0,2015,2,3,2015,243.0,Yes,Resignation,Salary,2016
1510,3.0,2.0,2.0,2015,35,Travel_Rarely,Sales,20,2,Life Sciences,Male,1,Laboratory Technician,Married,51540,0.0,19,0,12.0,2,11,6,9,2015,2,3,2015,,,,,
1511,3.0,4.0,3.0,2015,36,Travel_Frequently,Research & Development,8,3,Other,Female,3,Sales Executive,Married,69620,4.0,12,2,4.0,2,1,0,0,2015,2,3,2015,,,,,
1512,4.0,2.0,3.0,2015,51,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Laboratory Technician,Divorced,56750,5.0,13,0,13.0,2,4,1,2,2015,2,3,2015,,,,,
1513,4.0,2.0,3.0,2015,41,Travel_Rarely,Research & Development,29,1,Life Sciences,Male,1,Laboratory Technician,Single,23790,1.0,12,0,22.0,6,22,0,4,2015,3,3,2015,,,,,
1514,4.0,3.0,3.0,2015,18,Travel_Rarely,Sales,7,3,Life Sciences,Male,1,Research Scientist,Single,38120,1.0,15,0,0.0,3,0,0,0,2015,3,3,2015,,,,,
1515,2.0,1.0,3.0,2015,28,Travel_Rarely,Research & Development,9,3,Medical,Male,1,Sales Representative,Single,46480,0.0,23,2,9.0,2,8,0,7,2015,2,4,2015,,,,,
1516,2.0,4.0,2.0,2015,31,Travel_Rarely,Research & Development,8,1,Technical Degree,Male,1,Manufacturing Director,Married,29360,4.0,12,1,10.0,2,8,7,7,2015,3,3,2015,,,,,
1517,3.0,4.0,2.0,2015,39,Travel_Rarely,Sales,5,4,Marketing,Female,2,Human Resources,Divorced,21050,0.0,20,0,19.0,3,18,3,7,2015,3,4,2015,,,,,
1518,2.0,2.0,3.0,2015,36,Non-Travel,Research & Development,5,4,Life Sciences,Male,1,Sales Executive,Married,85780,7.0,21,0,10.0,4,9,0,8,2015,3,4,2015,,,,,
1519,4.0,3.0,2.0,2015,32,Travel_Rarely,Sales,2,3,Marketing,Male,2,Laboratory Technician,Married,27060,1.0,21,1,13.0,4,13,4,8,2015,3,4,2015,,,,,
1520,1.0,2.0,3.0,2015,38,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,3,Research Scientist,Married,63840,3.0,19,2,19.0,4,10,0,1,2015,2,3,2015,,,,,
1521,4.0,3.0,3.0,2015,58,Non-Travel,Research & Development,2,3,Life Sciences,Male,2,Manufacturing Director,Divorced,39680,2.0,13,2,12.0,3,5,1,2,2015,2,3,2015,,,,,
1522,3.0,4.0,3.0,2015,31,Travel_Rarely,Research & Development,20,1,Technical Degree,Female,3,Research Scientist,Married,99070,1.0,13,1,6.0,3,5,0,3,2015,2,3,2015,,,,,
1523,1.0,1.0,3.0,2015,31,Travel_Rarely,Sales,7,4,Marketing,Male,2,Sales Executive,Married,132250,3.0,21,1,9.0,2,2,1,0,2015,3,4,2015,,,,,
1524,1.0,1.0,3.0,2015,45,Travel_Frequently,Research & Development,3,1,Medical,Female,1,Sales Executive,Divorced,35400,1.0,13,0,24.0,6,24,9,11,2015,3,3,2015,,,,,
1525,3.0,4.0,1.0,2015,31,Travel_Rarely,Sales,16,4,Marketing,Female,2,Research Scientist,Divorced,28040,0.0,19,2,3.0,0,2,2,2,2015,3,3,2015,,,,,
1526,4.0,2.0,3.0,2015,33,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,4,Research Director,Married,193920,6.0,12,1,12.0,3,10,8,8,2015,3,3,2015,,,,,
1527,3.0,1.0,3.0,2015,39,Travel_Rarely,Sales,1,4,Life Sciences,Male,1,Sales Executive,Married,196650,1.0,22,1,21.0,6,21,11,10,2015,3,4,2015,,,,,
1528,3.0,4.0,3.0,2015,43,Travel_Frequently,Research & Development,7,4,Medical,Male,4,Research Scientist,Single,24390,0.0,15,0,9.0,2,8,1,7,2015,3,3,2015,,,,,
1529,3.0,3.0,3.0,2015,49,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Manufacturing Director,Single,73140,7.0,22,0,25.0,2,7,0,7,2015,3,4,2015,,,,,
1530,3.0,2.0,2.0,2015,52,Travel_Rarely,Research & Development,7,1,Life Sciences,Female,2,Research Scientist,Married,47740,2.0,18,1,11.0,2,8,7,7,2015,3,3,2015,244.0,Yes,Resignation,Others,2016
1531,3.0,2.0,2.0,2015,27,Travel_Rarely,Research & Development,15,4,Medical,Male,3,Research Scientist,Single,39020,1.0,22,0,4.0,2,4,1,2,2015,3,4,2015,,,,,
1532,3.0,2.0,3.0,2015,32,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Research Scientist,Married,26620,1.0,11,1,13.0,6,13,11,9,2015,4,3,2015,,,,,
1533,4.0,3.0,3.0,2015,27,Travel_Rarely,Research & Development,13,2,Medical,Female,4,Research Director,Single,28560,1.0,12,2,5.0,5,5,0,4,2015,4,3,2015,,,,,
1534,4.0,4.0,3.0,2015,31,Travel_Rarely,Sales,24,3,Life Sciences,Male,2,Healthcare Representative,Divorced,10810,4.0,11,3,13.0,4,7,1,7,2015,4,3,2015,,,,,
1535,1.0,4.0,2.0,2015,32,Travel_Rarely,Research & Development,7,3,Technical Degree,Male,2,Healthcare Representative,Single,24720,7.0,13,0,10.0,2,7,0,7,2015,3,3,2015,,,,,
1536,1.0,4.0,2.0,2015,28,Travel_Rarely,Research & Development,9,4,Medical,Male,1,Sales Executive,Married,56730,5.0,14,1,5.0,4,3,2,2,2015,2,3,2015,245.0,Yes,Resignation,Salary,2016
1537,4.0,4.0,3.0,2015,30,Travel_Rarely,Research & Development,13,3,Life Sciences,Female,4,Research Director,Married,41970,1.0,13,0,11.0,3,10,1,9,2015,3,3,2015,,,,,
1538,3.0,3.0,3.0,2015,31,Travel_Frequently,Research & Development,2,1,Life Sciences,Female,1,Manager,Married,97130,1.0,17,0,10.0,5,10,8,9,2015,2,3,2015,,,,,
1539,3.0,4.0,3.0,2015,39,Travel_Frequently,Research & Development,19,4,Medical,Female,1,Research Scientist,Married,20620,1.0,13,0,21.0,4,21,13,3,2015,3,3,2015,,,,,
1540,4.0,3.0,2.0,2015,39,Travel_Rarely,Research & Development,1,1,Medical,Female,1,Laboratory Technician,Married,42840,4.0,17,1,12.0,0,1,0,0,2015,3,3,2015,246.0,Yes,Resignation,Others,2016
1541,2.0,4.0,2.0,2015,33,Travel_Frequently,Sales,4,2,Life Sciences,Male,4,Research Scientist,Single,47880,3.0,11,1,9.0,0,7,0,1,2015,3,3,2015,,,,,
1542,4.0,3.0,3.0,2015,47,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Healthcare Representative,Married,59060,4.0,23,0,21.0,4,3,1,1,2015,4,4,2015,,,,,
1543,3.0,3.0,4.0,2015,43,Travel_Frequently,Research & Development,14,3,Medical,Female,5,Research Director,Divorced,38860,1.0,17,2,9.0,2,9,0,0,2015,3,3,2015,,,,,
1544,3.0,2.0,3.0,2015,27,Non-Travel,Research & Development,2,3,Life Sciences,Male,1,Research Director,Married,168230,0.0,17,0,6.0,3,5,1,4,2015,3,3,2015,,,,,
1545,4.0,3.0,2.0,2015,54,Travel_Frequently,Research & Development,1,4,Life Sciences,Male,2,Research Scientist,Single,29330,3.0,12,2,20.0,2,4,0,3,2015,3,3,2015,,,,,
1546,3.0,1.0,2.0,2015,43,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,2,Manager,Married,65000,8.0,23,0,10.0,3,1,0,0,2015,3,4,2015,,,,,
